,Source,Target,Weight
67699,lips,licked,1
67700,score,makes,1
67701,roping,is,1
67702,bowling,pins,7
67703,bed,animal,4
67704,play,instructing,1
67705,got,has,1
67706,learn,interesting,1
67707,shoves,stick,1
67708,is,bundle,12
67709,jogging,sand,1
67710,are,kittens,23
67711,is,slice,81
67712,child,dances,5
67713,sword,block,1
67714,baby,jumped,3
67715,pet,hug,1
67716,i,mixing,1
67717,pets,dog,5
67718,boy,hugs,4
67719,places,holds,1
67720,head,breaking,4
67721,tosses,placed,1
67722,boy,flew,1
67723,sitting,tries,1
67724,bobbing,place,1
67725,being,trimmed,2
67726,bottom,lit,1
67727,appears,pacing,1
67728,standing,windows,1
67729,boy,bat,6
67730,is,meliting,1
67731,driving,aroung,1
67732,spaghetti,stuffed,1
67733,is,amused,2
67734,skinned,killed,3
67735,are,bite,1
67736,being,paws,1
67737,scene,Something,1
67738,spices,rolls,1
67739,laughs,sits,1
67740,starting,tell,1
67741,play,take,2
67742,wearing,watch,1
67743,laughing,sitting,14
67744,pan,cook,26
67745,being,leaf,1
67746,rented,»,1
67747,crushed,cooked,1
67748,arguing,jumps,1
67749,ride,teaching,1
67750,scraping,is,15
67751,opening,properly,1
67752,seeds,bowl,1
67753,rides,animal,1
67754,shut,seated,1
67755,putting,mushrooms,1
67756,rugby,is,3
67757,block,scores,1
67758,cross,trying,3
67759,running,getting,1
67760,seated,laughs,1
67761,girl,fighting,3
67762,seated,box,2
67763,fallen,trying,1
67764,paw,standing,1
67765,deep,battering,1
67766,miss,go,1
67767,make,bicycle,2
67768,are,plate,11
67769,are,light,4
67770,upside,jumped,1
67771,slicing,watermelon,9
67772,toasted,scissors,1
67773,cloth,beating,1
67774,watches,goes,1
67775,shooting,automated,1
67776,been,placed,1
67777,hits,rebounds,1
67778,pepporoni,piece,1
67779,running,running,14
67780,tree,colored,1
67781,rice,adding,12
67782,getting,guys,1
67783,like,funny,2
67784,stares,tree,1
67785,animal,hanging,9
67786,missing,falling,1
67787,make,cup,4
67788,'s,run,4
67789,is,lounging,4
67790,shaking,face,1
67791,cuddling,kangaroo,1
67792,run,set,1
67793,walks,made,1
67794,use,piece,1
67795,bowl,spinning,2
67796,pasta,dumping,4
67797,reeled,fish,1
67798,moves,talks,1
67799,drinking,drain,1
67800,'s,placed,5
67801,were,¿,1
67802,face,shaving,21
67803,training,hands,3
67804,sliced,gets,1
67805,is,reading,150
67806,put,head,7
67807,keep,running,1
67808,snips,chicken,1
67809,cooked,rice,20
67810,towar,ball,1
67811,hit,was,3
67812,sign,child,1
67813,Make,is,5
67814,is,kittens,1
67815,are,demonstrated,1
67816,caressing,baby,1
67817,achieve,trying,1
67818,crashing,knocked,1
67819,decontaminated,is,4
67820,going,scene,2
67821,paddled,being,2
67822,watching,digging,1
67823,ice,spike,1
67824,performing,is,276
67825,high,jump,4
67826,bottom,turtle,2
67827,pole,head,1
67828,put,spices,2
67829,become,has,1
67830,mas,teaching,1
67831,'s,cake,1
67832,frog,prey,2
67833,attached,kitten,2
67834,steps,ice,1
67835,tries,is,14
67836,carries,wearing,1
67837,is,chaining,1
67838,taking,cook,1
67839,doing,work,23
67840,prances,slides,1
67841,riding,passing,1
67842,inserts,checking,1
67843,chimpanzee,grooming,1
67844,cooked,using,4
67845,cook,hands,1
67846,straight,towards,1
67847,set,paws,1
67848,praying,inspecting,1
67849,'s,jumps,6
67850,chair,tied,1
67851,baby,screaming,1
67852,are,keyboard,5
67853,knife,cuttng,1
67854,using,climbing,1
67855,alcohol,drank,2
67856,broke,stomach,1
67857,pasta,cook,2
67858,fish,rice,3
67859,using,writing,2
67860,hits,pins,1
67861,crashing,building,1
67862,panda,patting,7
67863,covers,tying,1
67864,egg,whisk,4
67865,rotates,enjoys,2
67866,pealing,bearded,1
67867,boy,dinning,1
67868,dive,flip,1
67869,swinging,tiger,1
67870,are,starts,3
67871,holding,flour,1
67872,ball,forming,2
67873,guitar,seated,36
67874,row,knife,6
67875,is,excreting,1
67876,side,placed,2
67877,descending,rock,1
67878,holding,cricket,2
67879,grazing,congregate,1
67880,stairing,sitting,1
67881,boy,sticks,3
67882,breed,holding,1
67883,trot,training,1
67884,n,going,1
67885,pancake,grill,2
67886,dough,prepare,1
67887,adds,dry,1
67888,top,pet,1
67889,puled,'s,1
67890,demonstrate,knife,1
67891,slice,ate,1
67892,boy,tree,16
67893,arousing,steps,1
67894,walk,flower,1
67895,ring,complete,1
67896,having,holding,1
67897,cuting,meat,4
67898,biting,couch,1
67899,make,goes,1
67900,remember,hits,1
67901,walks,ignores,1
67902,video,shooting,1
67903,staning,is,1
67904,cut,removes,1
67905,cooked,plate,10
67906,remote,controlled,12
67907,sat,waking,1
67908,slicing,open,10
67909,sitting,tossed,1
67910,being,licked,1
67911,interviewed,press,1
67912,skin,peels,5
67913,puts,kick,2
67914,dirty,Contact,1
67915,prepares,beef,1
67916,karate,stacks,1
67917,slice,shaving,1
67918,hammering,hits,2
67919,guitars,played,2
67920,chops,boiled,2
67921,pan,wrapped,1
67922,deep,turtle,1
67923,funny,splashed,1
67924,be,needs,1
67925,knife,sharps,1
67926,is,pampering,6
67927,using,fondling,1
67928,card,act,1
67929,cook,chili,1
67930,flying,background,3
67931,looking,fallen,1
67932,glides,runs,1
67933,powder,mixes,4
67934,cute,aren'tï,2
67935,chopping,carrying,1
67936,been,mashed,2
67937,does,standing,1
67938,gets,pizza,1
67939,are,tree,8
67940,creating,fire,1
67941,juices,bottom,1
67942,is,lightning,1
67943,tries,animal,1
67944,paws,lifts,1
67945,meat,rinsed,2
67946,dices,pan,1
67947,slide,climbs,1
67948,Seasoning,chicken,1
67949,boy,drinks,5
67950,sushi,vegetables,3
67951,extract,placing,1
67952,tries,play,1
67953,coacihing,rugby,1
67954,colored,using,2
67955,putting,raw,8
67956,placed,surrounding,1
67957,head,couch,2
67958,chops,ends,2
67959,playing,slide,4
67960,seasoning,containing,4
67961,slicing,describing,1
67962,screams,points,1
67963,facing,stretched,1
67964,chewing,asks,1
67965,discards,breaks,1
67966,taking,emanates,1
67967,stares,dog,1
67968,hi,done,1
67969,stick,put,9
67970,has,moving,2
67971,puedas,¿,2
67972,baby,look,3
67973,loads,shotgun,2
67974,having,headphones,1
67975,swimming,am,1
67976,does,eats,1
67977,spices,containing,2
67978,cleaning,cucumber,1
67979,playing,live,1
67980,chops,raw,2
67981,round,boy,2
67982,look,talking,2
67983,gave,girl,4
67984,play,pets,1
67985,describing,cut,1
67986,screw,take,1
67987,walking,starts,1
67988,dough,mashing,2
67989,called,animal,1
67990,scissors,close,1
67991,playing,hearing,1
67992,open,standing,9
67993,ice,used,2
67994,boy,locking,1
67995,is,filmed,2
67996,looked,backwards,1
67997,taking,bowl,5
67998,right,turns,1
67999,stove,simmering,4
68000,enjoy,massage,1
68001,prepering,recipe,1
68002,banana,trying,1
68003,lengthwise,running,1
68004,test,pan,2
68005,chicken,skin,11
68006,cucumber,pours,1
68007,plate,spooning,1
68008,dance,shows,1
68009,EATING,ARE,4
68010,flings,grabs,1
68011,fell,penguins,2
68012,hill,firing,1
68013,performs,spin,1
68014,whale,begins,1
68015,fit,pouring,1
68016,salting,slices,1
68017,Boiled,are,1
68018,side,hands,2
68019,gets,enjoys,1
68020,sowing,is,1
68021,trying,hitchhike,2
68022,spinning,'s,1
68023,sucking,bed,1
68024,smilling,baby,1
68025,steps,step,1
68026,continues,riding,1
68027,fun,call,1
68028,attempting,ball,2
68029,like,mixing,1
68030,smile,dog,2
68031,watching,pizza,2
68032,peel,trying,1
68033,head,weird,1
68034,eggs,meat,1
68035,bowl,cucumber,3
68036,meat,grilling,1
68037,top,electrocuted,1
68038,rides,clothed,1
68039,advancing,firing,1
68040,fish,put,6
68041,washing,sink,8
68042,Cooking,dog,11
68043,hasï,dance,1
68044,wat,be,1
68045,live,head,1
68046,preparing,Scrambled,1
68047,ice,riding,1
68048,blessed,»,1
68049,skate,hold,1
68050,looked,boy,7
68051,stopped,rides,1
68052,chopping,spring,5
68053,placed,cover,1
68054,beside,master,1
68055,whipped,using,1
68056,tree,bites,1
68057,opening,child,1
68058,lashed,is,1
68059,added,bite,1
68060,be,'s,12
68061,circles,shouting,1
68062,smashing,side,4
68063,video,egg,1
68064,shakes,singing,1
68065,placed,hands,2
68066,whale,surfacing,3
68067,rope,beach,7
68068,kept,plate,3
68069,fed,'s,1
68070,gon,remember,1
68071,gets,whale,4
68072,head,licking,7
68073,gets,slapped,1
68074,hair,folding,1
68075,attempting,stop,1
68076,ball,fish,1
68077,is,free-running,1
68078,skipping,girl,24
68079,baked,girl,1
68080,raw,piece,14
68081,removing,Making,1
68082,opposite,dressed,1
68083,taking,throwing,1
68084,fast,make,3
68085,standing,cleaning,1
68086,child,laptop,2
68087,bow,making,1
68088,trying,scratching,1
68089,shouting,makeup,1
68090,pours,top,1
68091,scene,chases,3
68092,legs,dressed,1
68093,wagging,climb,1
68094,cut,tips,1
68095,are,scating,1
68096,skating,falling,3
68097,walking,sitting,1
68098,laugh,rewind,1
68099,gets,waiting,1
68100,transported,are,2
68101,shape,sliced,1
68102,flouring,type,1
68103,halve,'s,2
68104,tiger,fast,2
68105,waking,ice,1
68106,smoke,taking,1
68107,baby,showing,5
68108,'s,raised,2
68109,chopped,chopped,6
68110,tube,jumps,1
68111,ball,fall,1
68112,jumping,kicking,1
68113,cool,taken,1
68114,dog,frolicking,1
68115,strips,forming,1
68116,feeding,points,1
68117,holding,sailing,1
68118,sang,te,1
68119,string,blowing,1
68120,chased,runs,1
68121,beside,pants,1
68122,is,tags,1
68123,dressed,beat,1
68124,saw,open,1
68125,Getting,ready,2
68126,do,'ve,1
68127,adding,chicken,9
68128,dance,dance,6
68129,riding,enclosed,4
68130,stand,bowl,2
68131,dressed,does,1
68132,'s,building,2
68133,flip,diving,8
68134,ate,stove,1
68135,girl,spaghetti,18
68136,boy,practicing,5
68137,is,buttered,9
68138,attempts,playing,1
68139,disturbed,box,1
68140,video,fried,2
68141,dough,forms,1
68142,fought,body,1
68143,bacon,video,1
68144,is,stomache,1
68145,bundle,knife,1
68146,demo,bend,1
68147,eats,chili,1
68148,reclining,patting,1
68149,covered,lake,1
68150,type,chair,1
68151,flew,ran,1
68152,cross,soaked,1
68153,egg,scrambled,5
68154,decorating,piece,1
68155,plugged,keyboard,1
68156,dancing,animated,13
68157,dog,grabbed,2
68158,animated,takes,1
68159,running,has,1
68160,drink,made,1
68161,rice,sticks,1
68162,hitting,ice,3
68163,tries,snake,2
68164,dancing,making,1
68165,shows,bread,4
68166,uploading,good,2
68167,is,throught,1
68168,flips,keyboard,1
68169,fat,ground,4
68170,cutting,slicing,17
68171,ï,love,1
68172,drums,screams,1
68173,peel,knife,5
68174,please,tried,1
68175,towards,running,37
68176,takes,couch,1
68177,talented,girl,1
68178,tube,displaying,1
68179,interviewed,'s,1
68180,sviping,was,1
68181,park,driving,2
68182,boys,hill,1
68183,shoots,like,1
68184,fire,staring,1
68185,choreographed,fight,1
68186,light,kissing,1
68187,top,becomes,1
68188,looks,surprised,2
68189,scene,wedding,2
68190,bit,mouth,1
68191,slice,holding,1
68192,cup,plate,4
68193,bounces,dog,2
68194,baby,close,1
68195,toting,sitting,1
68196,are,jumps,2
68197,scores,passes,1
68198,spices,i,4
68199,applying,bronzing,1
68200,slice,talking,1
68201,bowl,shells,1
68202,'s,failing,1
68203,walking,sneezes,2
68204,sprinkling,sticks,1
68205,keyboard,look,2
68206,chair,holding,4
68207,fired,took,1
68208,adding,skewered,1
68209,strikes,gets,1
68210,work,ready,1
68211,bowl,flled,1
68212,rides,bed,1
68213,heads,ball,2
68214,cute,moving,1
68215,celebrating,delivering,1
68216,girl,wheels,2
68217,took,packaging,1
68218,noodles,cooking,15
68219,has,walk,1
68220,are,surrounding,1
68221,observes,needs,1
68222,putting,avocado,1
68223,races,train,1
68224,using,fires,2
68225,lit,being,3
68226,wearing,cheer,1
68227,sit,bicycle,1
68228,funny,doing,51
68229,hair,styles,7
68230,fall,rain,1
68231,messed,were,1
68232,mascara,talking,1
68233,appears,blocks,2
68234,showing,sword,1
68235,kittens,fighting,1
68236,mouth,magic,1
68237,cucumber,holding,1
68238,hearing,head,1
68239,coming,speed,1
68240,panda,moving,7
68241,slams,locks,1
68242,laying,spread,1
68243,seated,reading,1
68244,side,pinches,1
68245,assuming,girl,1
68246,talk,'s,1
68247,done,shot,1
68248,crushed,vegetables,1
68249,waves,see,1
68250,teasing,grabbing,1
68251,tips,video,3
68252,eggs,raw,31
68253,cloth,lying,1
68254,shows,face,1
68255,'s,tiger,2
68256,running,beside,5
68257,rock,seated,1
68258,are,boiling,3
68259,eating,eyes,3
68260,grown,were,1
68261,shredded,adding,5
68262,looking,shouting,1
68263,horseback,like,1
68264,panda,listening,2
68265,hill,visting,2
68266,dropped,is,6
68267,de-scaling,knife,1
68268,waking,mans,1
68269,get,open,3
68270,'m,try,1
68271,sprinkles,bread,5
68272,give,hands,2
68273,rolls,rice,1
68274,hanging,suspended,1
68275,ride,going,10
68276,riding,river,5
68277,flashes,head,1
68278,ï,sun,1
68279,has,nailed,1
68280,need,does,4
68281,serving,has,1
68282,cooking,vegetables,18
68283,is,penguins,3
68284,runs,is,13
68285,is,Preparing,1
68286,animal,licked,1
68287,inch,pickled,1
68288,is,mouth,107
68289,hens,is,1
68290,sleep,bed,6
68291,dancing,crazy,2
68292,cutting,cleaning,7
68293,cub,hand-feeding,1
68294,guitar,hair,2
68295,shown,demo,1
68296,balance,loses,5
68297,fell,gets,2
68298,liked,be,1
68299,swims,doing,1
68300,lemonade,girl,1
68301,bowl,turning,2
68302,potato,chop,1
68303,dressing,pouring,1
68304,using,scrambling,2
68305,scissors,rolled,2
68306,greet,hands,1
68307,fish,cooks,2
68308,exercising,laying,1
68309,pissing,animal,1
68310,entering,enter,1
68311,funny,revolving,1
68312,pouring,stuffs,1
68313,horse,trot,2
68314,were,cooking,1
68315,boxing,play,1
68316,round,swimming,1
68317,passing,balls,2
68318,left,girl,2
68319,watering,child,3
68320,background,premises,1
68321,ran,dancing,1
68322,cooks,pours,1
68323,dicing,inch,1
68324,fiddling,is,4
68325,beef,fat,4
68326,is,glow,1
68327,slide,circles,1
68328,landing,computerized,1
68329,sauce,talking,1
68330,sits,seat,2
68331,high,walking,6
68332,handling,guitar,1
68333,fighting,cute,2
68334,shoulder,bicycle,1
68335,slices,inorder,1
68336,standing,kick,3
68337,begins,teeth,1
68338,rolling,chopping,1
68339,falls,legs,1
68340,head,tied,1
68341,speed,tiger,1
68342,romping,child,1
68343,horse,pink,1
68344,dipped,crumbs,1
68345,bit,boys,1
68346,boy,caught,5
68347,doï,cut,1
68348,building,guys,1
68349,knifes,is,3
68350,demonstrating,exercises,5
68351,scored,run,1
68352,end,ice,1
68353,raised,is,5
68354,standing,firing,7
68355,cute,eating,8
68356,give,THE,1
68357,tapping,hands,1
68358,cell,make,1
68359,shivering,is,2
68360,ball,started,1
68361,performing,gets,1
68362,making,guys,1
68363,sand,lounging,1
68364,placed,types,1
68365,river,flip,1
68366,played,rugby,1
68367,hugging,girl,9
68368,spooning,bowl,3
68369,folds,pan,2
68370,sinks,open,2
68371,ran,bit,2
68372,surpass,¿,1
68373,piece,kneading,1
68374,top,extracts,1
68375,gets,meet,1
68376,keeping,is,23
68377,icing,using,1
68378,end,knocks,1
68379,have,called,1
68380,lying,talk,1
68381,horse,sticks,3
68382,leaves,rolled,3
68383,turtles,crawled,1
68384,enjoys,scarred,2
68385,listen,song,5
68386,runs,card,2
68387,bundling,is,1
68388,colored,grab,1
68389,head,biting,1
68390,circles,child,2
68391,running,parking,6
68392,sat,side,1
68393,walk,kitten,1
68394,Looking,andï,1
68395,holding,takes,3
68396,beside,holding,1
68397,have,guys,1
68398,searching,drivers,1
68399,rice,ate,1
68400,rubbed,waiting,1
68401,poured,egg,2
68402,teasing,paws,2
68403,watching,moves,2
68404,playing,watermelon,40
68405,trained,girl,1
68406,fuelling,is,1
68407,running,fell,4
68408,removes,hard,1
68409,thinking,was,1
68410,ground,cocks,1
68411,eats,watermelon,3
68412,added,pasta,3
68413,trash,girl,3
68414,lauching,cute,1
68415,penguins,playing,1
68416,shrimp,scoring,1
68417,headset,'s,1
68418,guys,working,1
68419,body,spraying,1
68420,muddy,sweeping,1
68421,bowl,stirring,48
68422,doing,racing,2
68423,bow,cutting,1
68424,sings,friend,1
68425,punches,stands,1
68426,tried,attack,1
68427,play,dressed,1
68428,egg,open,5
68429,brushing,spray,1
68430,type,pouring,1
68431,diced,containing,2
68432,playing,remote,11
68433,tied,head,1
68434,»,recipe,5
68435,appears,paws,2
68436,make,spike,5
68437,fire,watches,1
68438,'s,potato,7
68439,working,citchen,1
68440,dog,isceting,1
68441,till,is,5
68442,like,mop,1
68443,looks,cleaning,1
68444,resting,face,1
68445,splitting,working,1
68446,stares,filled,1
68447,get,use,1
68448,lying,tapping,1
68449,dicing,peeled,2
68450,makes,sitting,2
68451,video,imitating,1
68452,trying,makeup,1
68453,create,shows,1
68454,chases,living,1
68455,layer,removing,5
68456,face,ate,1
68457,moved,dirt,1
68458,peels,broccoli,2
68459,is,quarters,3
68460,are,Practicing,1
68461,adjusting,bed,1
68462,baby,keeps,1
68463,enjoys,fish,1
68464,being,try,1
68465,snaps,piece,1
68466,body,shown,1
68467,have,talks,1
68468,walking,sand,12
68469,cute,toys,2
68470,kneeling,skateboards,1
68471,box,helping,1
68472,sea,leaned,1
68473,chimpanzee,hands,2
68474,fired,rounds,1
68475,wearing,boy,11
68476,dressed,fire,1
68477,doing,dancing,11
68478,girl,funny,5
68479,are,funny,14
68480,exercise,duck,1
68481,performing,drums,3
68482,complaining,is,1
68483,standing,talking,15
68484,top,putting,1
68485,snakes,cutting,1
68486,bathing,shower,1
68487,ready,get,2
68488,fast,'s,1
68489,gets,prays,1
68490,attempts,light,1
68491,eating,beside,1
68492,is,finding,2
68493,kicking,watch,1
68494,shapes,watches,1
68495,falls,shocked,1
68496,cutting,plate,17
68497,leaf,was,1
68498,open,soup,1
68499,flavouring,is,1
68500,kangaroo,giving,1
68501,enters,mouth,2
68502,slice,demonstrates,1
68503,moved,drink,1
68504,chicken,salting,1
68505,didnt,reminds,1
68506,Something,grabs,1
68507,went,riding,1
68508,scooping,meat,3
68509,is,Crooked,1
68510,had,'ve,1
68511,scrambling,egg,3
68512,cutting,prepare,5
68513,used,dog,2
68514,open,skin,1
68515,pan,appears,1
68516,help,boys,1
68517,added,sauce,13
68518,sticks,defecates,1
68519,layer,'s,1
68520,boxing,plying,1
68521,mad,riding,1
68522,drinking,pop,2
68523,open,mud,2
68524,outstretched,is,9
68525,exercised,video,4
68526,is,sniffing,62
68527,performed,skateboarding,1
68528,face,brushing,3
68529,bottle,attempt,1
68530,eats,dirt,2
68531,bottle,seasoning,1
68532,holding,mouse,1
68533,steps,seated,1
68534,meat,cut,32
68535,chasing,throwing,1
68536,dumps,lifts,1
68537,looking,sitting,15
68538,raw,sauce,7
68539,makeup,paints,1
68540,cooks,eggs,7
68541,helping,fought,1
68542,showing,starting,1
68543,petrol,pulls,1
68544,scratching,jumping,1
68545,holding,suspended,1
68546,make,beef,6
68547,video,panda,2
68548,pouring,seasoning,8
68549,body,sumo,1
68550,stone,climbing,1
68551,bears,piled,3
68552,tiger,baby,44
68553,mixed,stove,1
68554,is,finiding,1
68555,sleep,kitten,2
68556,sit,trying,5
68557,is,dismantling,2
68558,loris,walks,1
68559,play,bed,2
68560,standing,carrying,1
68561,kneading,bowl,9
68562,flashes,splashing,1
68563,towards,seen,1
68564,seeing,laughing,1
68565,loaded,fires,1
68566,boy,vacuuming,15
68567,bowling,playing,11
68568,is,pounding,2
68569,right,paw,2
68570,sea,vegetables,3
68571,was,climbing,1
68572,heads,standing,1
68573,face,open,1
68574,cross,walking,1
68575,cutting,dropping,1
68576,spices,rolling,1
68577,video,rugby,2
68578,sand,boys,2
68579,ends,top,1
68580,lunching,are,1
68581,baby,towards,3
68582,flesh,containing,1
68583,eating,chops,1
68584,are,touching,4
68585,passing,lifts,1
68586,¿,justï,3
68587,kissing,looking,2
68588,song,cute,2
68589,was,hospital,1
68590,emptied,pan,1
68591,asks,standing,1
68592,baby,chews,1
68593,pushing,child,4
68594,is,carying,2
68595,hanging,walking,6
68596,sitting,rowing,1
68597,being,ball,7
68598,lift,asks,1
68599,holding,has,2
68600,cup,cake,8
68601,ship,hits,2
68602,chimpanzee,teasing,5
68603,cricket,holding,2
68604,crocheted,sat,2
68605,teeth,speaks,2
68606,sleep,prepared,1
68607,perform,fight,1
